Title,Artist,Difficulty,Level,Genre,SdvxIn_Link,Score,Lamp,Grade,Youtube_Link
bistro twins☆☆☆,OSTER project feat. かなたん,EXH,14.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=bistro%C2%A0twins%E2%98%86%E2%98%86%E2%98%86%20EXH%20sdvx
Believe (y)our Wings {V:IVID RAYS},RASIS COLORS（かめりあ ft. 紫崎 雪、ぁゅ、かぼちゃ、Kuroa*、SOPHY、みかん汁、みゅい）,EXH,14.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Believe%C2%A0%28y%29our%C2%A0Wings%C2%A0%7BV%3AIVID%C2%A0RAYS%7D%20EXH%20sdvx
Believe (y)our Wings {GRA5P WAVES},GRACE COLORS（かめりあ ft. 紫崎 雪、藍月なくる、荒巻、ＯＲＩ姫、かなたん、駄々子、はるの、ななひら）,EXH,14.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Believe%C2%A0%28y%29our%C2%A0Wings%C2%A0%7BGRA5P%C2%A0WAVES%7D%20EXH%20sdvx
FlowerNation,ゆうゆ feat. 華,EXH,14.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=FlowerNation%20EXH%20sdvx
BLIZZARD BEAT,SOUND HOLIC feat. Nana Takahashi,EXH,15.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=BLIZZARD%C2%A0BEAT%20EXH%20sdvx
Princess Lily,溝口ゆうま feat. 大瀬良あい,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Princess%C2%A0Lily%20EXH%20sdvx
ぼくらの16bit戦争,sasakure.UK,EXH,14.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%BC%E3%81%8F%E3%82%89%E3%81%AE16bit%E6%88%A6%E4%BA%89%20EXH%20sdvx
真夏の海の修道女,bermei.inazawa,EXH,14.0,SDVXオリジナル,,9939418.0,CLEAR,S,https://www.youtube.com/results?search_query=%E7%9C%9F%E5%A4%8F%E3%81%AE%E6%B5%B7%E3%81%AE%E4%BF%AE%E9%81%93%E5%A5%B3%20EXH%20sdvx
真夏の蜜と唇 fm. 希望の星は青霄に昇る,ARM (IOSYS) ft. yukina (TUMENECO),EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%9C%9F%E5%A4%8F%E3%81%AE%E8%9C%9C%E3%81%A8%E5%94%87%C2%A0fm.%C2%A0%E5%B8%8C%E6%9C%9B%E3%81%AE%E6%98%9F%E3%81%AF%E9%9D%92%E9%9C%84%E3%81%AB%E6%98%87%E3%82%8B%20EXH%20sdvx
迷夢ソウル,夕月椿(EastNewSound),EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%BF%B7%E5%A4%A2%E3%82%BD%E3%82%A6%E3%83%AB%20EXH%20sdvx
零次元エクスプレス,SOUND HOLIC feat. Nana Takahashi,EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%9B%B6%E6%AC%A1%E5%85%83%E3%82%A8%E3%82%AF%E3%82%B9%E3%83%97%E3%83%AC%E3%82%B9%20EXH%20sdvx
lEyl,t+pazolite feat. incl*incr,EXH,16.0,SDVXオリジナル,,9953726.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=lEyl%20EXH%20sdvx
Record one's Dream,uma vs. モリモリあつし,EXH,14.0,その他,,9895742.0,UC,AAA+,https://www.youtube.com/results?search_query=Record%C2%A0one%27s%C2%A0Dream%20EXH%20sdvx
Revolution(EXIT TUNES),lapix,EXH,14.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Revolution%28EXIT%C2%A0TUNES%29%20EXH%20sdvx
V,TAKA,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=V%20EXH%20sdvx
ULTRAVELOCITY,はがね,EXH,15.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=ULTRAVELOCITY%20EXH%20sdvx
ΣmbryØ,かぼちゃ,EXH,18.4,FLOOR,,9829204.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=%CE%A3mbry%C3%98%20EXH%20sdvx
Cross Fire,Hommarju vs RoughSketch,EXH,17.5,FLOOR,,9912563.0,CLEAR,S,https://www.youtube.com/results?search_query=Cross%C2%A0Fire%20EXH%20sdvx
GODHEART,BlackY,EXH,17.0,FLOOR,https://sdvx.in/04/04402e.htm,9956140.0,CLEAR,S,https://www.youtube.com/results?search_query=GODHEART%20EXH%20sdvx
THE HEAVEN,Juggernaut.,EXH,15.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=THE%C2%A0HEAVEN%20EXH%20sdvx
祝福の色彩は想い結ぶ君たち迄,Yu-dachi,EXH,16.0,FLOOR,,9900990.0,CLEAR,S,https://www.youtube.com/results?search_query=%E7%A5%9D%E7%A6%8F%E3%81%AE%E8%89%B2%E5%BD%A9%E3%81%AF%E6%83%B3%E3%81%84%E7%B5%90%E3%81%B6%E5%90%9B%E3%81%9F%E3%81%A1%E8%BF%84%20EXH%20sdvx
Destiny,Yooh,EXH,16.0,FLOOR,,9901207.0,CLEAR,S,https://www.youtube.com/results?search_query=Destiny%20EXH%20sdvx
*Feels Seasickness...*,かめりあ,EXH,18.7,FLOOR,,9777413.0,CLEAR,AAA,https://www.youtube.com/results?search_query=%2AFeels%C2%A0Seasickness...%2A%20EXH%20sdvx
Adansonia,sweez / Meine Meinung,EXH,13.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Adansonia%20EXH%20sdvx
ゴーストルール,DECO*27,EXH,15.0,ボーカロイド,,9966867.0,CLEAR,S,https://www.youtube.com/results?search_query=%E3%82%B4%E3%83%BC%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BC%E3%83%AB%20EXH%20sdvx
スペクトラム,エルリ鳥 (O-SE + ueda),EXH,13.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B9%E3%83%9A%E3%82%AF%E3%83%88%E3%83%A9%E3%83%A0%20EXH%20sdvx
すろぉもぉしょん,ピノキオピー,EXH,14.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%99%E3%82%8D%E3%81%89%E3%82%82%E3%81%89%E3%81%97%E3%82%87%E3%82%93%20EXH%20sdvx
セイシュンライナー(EXIT TUNES),蝶々P meets まじ娘,EXH,15.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%BB%E3%82%A4%E3%82%B7%E3%83%A5%E3%83%B3%E3%83%A9%E3%82%A4%E3%83%8A%E3%83%BC%28EXIT%C2%A0TUNES%29%20EXH%20sdvx
moon(EXIT TUNES),iroha(sasaki),EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=moon%28EXIT%C2%A0TUNES%29%20EXH%20sdvx
モザイクロール,DECO*27,EXH,14.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%A2%E3%82%B6%E3%82%A4%E3%82%AF%E3%83%AD%E3%83%BC%E3%83%AB%20EXH%20sdvx
ALTONA,SOUND HOLIC Vs. SWING HOLIC,EXH,15.0,SDVXオリジナル,https://sdvx.in/04/04391e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=ALTONA%20EXH%20sdvx
She Turns Me On,"BEMANI Sound Team ""Sota Fujimori""",EXH,15.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=She%C2%A0Turns%C2%A0Me%C2%A0On%20EXH%20sdvx
真っ白な靴,豚乙女,EXH,16.0,SDVXオリジナル,https://sdvx.in/04/04390e.htm,9901490.0,CLEAR,S,https://www.youtube.com/results?search_query=%E7%9C%9F%E3%81%A3%E7%99%BD%E3%81%AA%E9%9D%B4%20EXH%20sdvx
REDO the NIGHT,岸田教団＆THE明星ロケッツ,EXH,15.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=REDO%C2%A0the%C2%A0NIGHT%20EXH%20sdvx
MODEL FT4,"BEMANI Sound Team ""Mutsuhiko Izumi""",EXH,16.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=MODEL%C2%A0FT4%20EXH%20sdvx
Yum Yum Sweetie,t+pazolite,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Yum%C2%A0Yum%C2%A0Sweetie%20EXH%20sdvx
アンハッピーリフレイン,wowaka,EXH,14.0,ボーカロイド,https://sdvx.in/04/04382e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%A2%E3%83%B3%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E3%83%AA%E3%83%95%E3%83%AC%E3%82%A4%E3%83%B3%20EXH%20sdvx
KIRAMEKI OVERDRIVE,FALL,EXH,13.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=KIRAMEKI%C2%A0OVERDRIVE%20EXH%20sdvx
Twilight ∞ nighT(EXIT TUNES),ひとしずく×やま△,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=Twilight%C2%A0%E2%88%9E%C2%A0nighT%28EXIT%C2%A0TUNES%29%20EXH%20sdvx
Poison AND÷OR Affection,LeaF,EXH,14.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Poison%C2%A0AND%C3%B7OR%C2%A0Affection%20EXH%20sdvx
ローリンガール,wowaka,EXH,12.0,ボーカロイド,https://sdvx.in/04/04381e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%AD%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%AC%E3%83%BC%E3%83%AB%20EXH%20sdvx
Catch Our Fire!,中島由貴,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Catch%C2%A0Our%C2%A0Fire%21%20EXH%20sdvx
Divine's or Deal,winddrums vs cosMo,EXH,16.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Divine%27s%C2%A0or%C2%A0Deal%20EXH%20sdvx
ファイナルレター,かねこちはる,EXH,16.0,FLOOR,,9978155.0,UC,S,https://www.youtube.com/results?search_query=%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%AB%E3%83%AC%E3%82%BF%E3%83%BC%20EXH%20sdvx
ブチ上げ候！現代忍者三姉妹,溝口ゆうま feat. みこ♡なち♡あい,EXH,14.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%96%E3%83%81%E4%B8%8A%E3%81%92%E5%80%99%EF%BC%81%E7%8F%BE%E4%BB%A3%E5%BF%8D%E8%80%85%E4%B8%89%E5%A7%89%E5%A6%B9%20EXH%20sdvx
Musha Vibration,NA7,EXH,15.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Musha%C2%A0Vibration%20EXH%20sdvx
Sulk,SYUNN,EXH,14.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Sulk%20EXH%20sdvx
†渚の小悪魔ラヴリィ～レイディオ†,夏色ビキニのPrim,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E2%80%A0%E6%B8%9A%E3%81%AE%E5%B0%8F%E6%82%AA%E9%AD%94%E3%83%A9%E3%83%B4%E3%83%AA%E3%82%A3%EF%BD%9E%E3%83%AC%E3%82%A4%E3%83%87%E3%82%A3%E3%82%AA%E2%80%A0%20EXH%20sdvx
Midnight City Warfare,sky_delta,EXH,16.0,BEMANI,,9925641.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=Midnight%C2%A0City%C2%A0Warfare%20EXH%20sdvx
ouroboros -twin stroke of the end-,Cranky VS MASAKI「グルーヴコースター」より,EXH,16.0,その他,,9931406.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=ouroboros%C2%A0-twin%C2%A0stroke%C2%A0of%C2%A0the%C2%A0end-%20EXH%20sdvx
逆月,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh",EXH,17.0,SDVXオリジナル,https://sdvx.in/04/04369e.htm,9903225.0,CLEAR,S,https://www.youtube.com/results?search_query=%E9%80%86%E6%9C%88%20EXH%20sdvx
Xevel,Tatsh「CHUNITHM」より,EXH,16.0,その他,,9935711.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=Xevel%20EXH%20sdvx
Taiko Drum Monster,steμ feat. siroa「太鼓の達人」より,EXH,16.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Taiko%C2%A0Drum%C2%A0Monster%20EXH%20sdvx
Elemental Creation,dj TAKA meets DJ YOSHITAKA,EXH,17.0,BEMANI,,9915254.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=Elemental%C2%A0Creation%20EXH%20sdvx
Empathetic,Sota÷Des,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Empathetic%20EXH%20sdvx
お米の美味しい炊き方、そしてお米を食べることによるその効果。,大日本鉄倶楽部【あさき＆９６】,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%8A%E7%B1%B3%E3%81%AE%E7%BE%8E%E5%91%B3%E3%81%97%E3%81%84%E7%82%8A%E3%81%8D%E6%96%B9%E3%80%81%E3%81%9D%E3%81%97%E3%81%A6%E3%81%8A%E7%B1%B3%E3%82%92%E9%A3%9F%E3%81%B9%E3%82%8B%E3%81%93%E3%81%A8%E3%81%AB%E3%82%88%E3%82%8B%E3%81%9D%E3%81%AE%E5%8A%B9%E6%9E%9C%E3%80%82%20EXH%20sdvx
GAIA,猫叉L.E.D.Master+,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=GAIA%20EXH%20sdvx
Synergy For Angels,TAG×U1-ASAMi,EXH,14.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Synergy%C2%A0For%C2%A0Angels%20EXH%20sdvx
STULTI,MAX MAXIMIZER VS DJ TOTTO,EXH,16.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=STULTI%20EXH%20sdvx
晴天Bon Voyage,TOMOSUKE × seiya-murai feat. ALT,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%99%B4%E5%A4%A9Bon%C2%A0Voyage%20EXH%20sdvx
創世ノート,PON+wac,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%89%B5%E4%B8%96%E3%83%8E%E3%83%BC%E3%83%88%20EXH%20sdvx
虹色の花,Akhuta y OJ,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%99%B9%E8%89%B2%E3%81%AE%E8%8A%B1%20EXH%20sdvx
ラキラキ,Mutsuhiko Izumi & S-C-U,EXH,14.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%A9%E3%82%AD%E3%83%A9%E3%82%AD%20EXH%20sdvx
Invisible Bullets,brz1128,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Invisible%C2%A0Bullets%20EXH%20sdvx
Venomous Firefly,かめりあ,EXH,16.0,東方アレンジ,,9853448.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=Venomous%C2%A0Firefly%20EXH%20sdvx
Tic Exe,Se-U-Ra,EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Tic%C2%A0Exe%20EXH%20sdvx
Night Rockin' Bird,kanone,EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Night%C2%A0Rockin%27%C2%A0Bird%20EXH%20sdvx
Nostalgic Blood of the Strife,Laur,EXH,16.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Nostalgic%C2%A0Blood%C2%A0of%C2%A0the%C2%A0Strife%20EXH%20sdvx
Princess K,Retropolitaliens(Ms.+駄々子),EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Princess%C2%A0K%20EXH%20sdvx
PROVOES*PROPOSE <<êl fine>>,"Yu_Asahina as ""papyrus""",EXH,16.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=PROVOES%2APROPOSE%C2%A0%3C%3C%C3%AAl%C2%A0fine%3E%3E%20EXH%20sdvx
マイネ・クライネ・ナハトムジーク,Die Ellipse (deli. with 倉田美和),EXH,13.0,東方アレンジ,https://sdvx.in/04/04353e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%9E%E3%82%A4%E3%83%8D%E3%83%BB%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8D%E3%83%BB%E3%83%8A%E3%83%8F%E3%83%88%E3%83%A0%E3%82%B8%E3%83%BC%E3%82%AF%20EXH%20sdvx
Akzeriyyuth,Team&Dj Grimoire,EXH,15.0,FLOOR,https://sdvx.in/04/04349e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Akzeriyyuth%20EXH%20sdvx
異世界ノットパンピー(EXIT TUNES),164 feat.GUMI,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%95%B0%E4%B8%96%E7%95%8C%E3%83%8E%E3%83%83%E3%83%88%E3%83%91%E3%83%B3%E3%83%94%E3%83%BC%28EXIT%C2%A0TUNES%29%20EXH%20sdvx
嘘とぬいぐるみ(EXIT TUNES),Dixie Flatline,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%98%98%E3%81%A8%E3%81%AC%E3%81%84%E3%81%90%E3%82%8B%E3%81%BF%28EXIT%C2%A0TUNES%29%20EXH%20sdvx
Coldlapse,Aoi vs. r0y,EXH,15.0,FLOOR,https://sdvx.in/04/04348e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Coldlapse%20EXH%20sdvx
No way,影虎。,EXH,14.0,FLOOR,,9214285.0,FAILED,A+,https://www.youtube.com/results?search_query=No%C2%A0way%20EXH%20sdvx
Beyond the BLUE,Ayato × sak × 田島千種,EXH,16.0,FLOOR,,9928926.0,CLEAR,S,https://www.youtube.com/results?search_query=Beyond%C2%A0the%C2%A0BLUE%20EXH%20sdvx
4NT1 D34D,N-Driver,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=4NT1%C2%A0D34D%20EXH%20sdvx
Breakin' Asia,かたぎり,EXH,16.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Breakin%27%C2%A0Asia%20EXH%20sdvx
蓬莱フェスティボー,溝口ゆうま feat. みこ♡なち♡あい,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%93%AC%E8%8E%B1%E3%83%95%E3%82%A7%E3%82%B9%E3%83%86%E3%82%A3%E3%83%9C%E3%83%BC%20EXH%20sdvx
Lunatic Sprinter,さわわ,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Lunatic%C2%A0Sprinter%20EXH%20sdvx
SUPER SUMMER SALE,"BEMANI Sound Team ""U1 overground""",EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=SUPER%C2%A0SUMMER%C2%A0SALE%20EXH%20sdvx
星座が恋した瞬間を。,"BEMANI Sound Team ""DJ TOTTO feat.MarL""",EXH,14.0,BEMANI,https://sdvx.in/04/04335e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%98%9F%E5%BA%A7%E3%81%8C%E6%81%8B%E3%81%97%E3%81%9F%E7%9E%AC%E9%96%93%E3%82%92%E3%80%82%20EXH%20sdvx
Puberty Dysthymia,"BEMANI Sound Team ""person09""",EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Puberty%C2%A0Dysthymia%20EXH%20sdvx
風鈴花火,"BEMANI Sound Team ""劇団レコード""feat.結良まり",EXH,13.0,BEMANI,https://sdvx.in/04/04334e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%A2%A8%E9%88%B4%E8%8A%B1%E7%81%AB%20EXH%20sdvx
Prey,"BEMANI Sound Team ""Dustup""",EXH,16.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Prey%20EXH%20sdvx
Life is beautiful,"BEMANI Sound Team ""猫叉Master""",EXH,14.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Life%C2%A0is%C2%A0beautiful%20EXH%20sdvx
Rejoin,"BEMANI Sound Team ""HuΣeR feat.PON""",EXH,14.0,BEMANI,https://sdvx.in/04/04337e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Rejoin%20EXH%20sdvx
Sleepless days,猫叉Master feat.Mayumi Morinaga,EXH,14.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Sleepless%C2%A0days%20EXH%20sdvx
MAXIVCORD,"BEMANI Sound Team ""dj TAKA""",EXH,14.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=MAXIVCORD%20EXH%20sdvx
Let's Bounce !!,"BEMANI Sound Team ""Sota F.""",EXH,13.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Let%27s%C2%A0Bounce%C2%A0%21%21%20EXH%20sdvx
灼熱のBlazin' Beat,CielArc,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%81%BC%E7%86%B1%E3%81%AEBlazin%27%C2%A0Beat%20EXH%20sdvx
Burning Spark!,uma & nmk feat. 橘花音,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Burning%C2%A0Spark%21%20EXH%20sdvx
Black night,Noah,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Black%C2%A0night%20EXH%20sdvx
まじかる生主＠りすなちゃん,DJ SHARPNEL feat. みらい,EXH,15.0,SDVXオリジナル,https://sdvx.in/04/04326e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%BE%E3%81%98%E3%81%8B%E3%82%8B%E7%94%9F%E4%B8%BB%EF%BC%A0%E3%82%8A%E3%81%99%E3%81%AA%E3%81%A1%E3%82%83%E3%82%93%20EXH%20sdvx
Liévre -blanche-,Diartzh,EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Li%C3%A9vre%C2%A0-blanche-%20EXH%20sdvx
Another Chapter,からとP feat.リた☆,EXH,14.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Another%C2%A0Chapter%20EXH%20sdvx
Absolute Domination,Laur,EXH,17.5,SDVXオリジナル,,9906747.0,CLEAR,S,https://www.youtube.com/results?search_query=Absolute%C2%A0Domination%20EXH%20sdvx
オニユリ,ぺのれり,EXH,16.0,SDVXオリジナル,https://sdvx.in/04/04320e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%AA%E3%83%8B%E3%83%A6%E3%83%AA%20EXH%20sdvx
Xronièr,"かめりあ as ""fluX Xroisé""",EXH,18.8,SDVXオリジナル,,9478196.0,CLEAR,AA,https://www.youtube.com/results?search_query=Xroni%C3%A8r%20EXH%20sdvx
コメット⇒スケイター,U-ske feat.棗いつき,EXH,14.0,SDVXオリジナル,https://sdvx.in/04/04314e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B3%E3%83%A1%E3%83%83%E3%83%88%E2%87%92%E3%82%B9%E3%82%B1%E3%82%A4%E3%82%BF%E3%83%BC%20EXH%20sdvx
サイコパスラビット,うさぎ愛好会PSYCHOPATH(cosMo×syuri22),EXH,16.0,SDVXオリジナル,https://sdvx.in/04/04317e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B5%E3%82%A4%E3%82%B3%E3%83%91%E3%82%B9%E3%83%A9%E3%83%93%E3%83%83%E3%83%88%20EXH%20sdvx
水簾ノ調,Capchii × Crawk,EXH,15.0,SDVXオリジナル,https://sdvx.in/04/04316e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%B0%B4%E7%B0%BE%E3%83%8E%E8%AA%BF%20EXH%20sdvx
スラッシュ//シスターズ,はるなば with すずしろ&桃箱,EXH,15.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B9%E3%83%A9%E3%83%83%E3%82%B7%E3%83%A5//%E3%82%B7%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA%20EXH%20sdvx
そして黄金郷へ,TAKU1175 × かにまゆ,EXH,15.0,SDVXオリジナル,https://sdvx.in/04/04321e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%9D%E3%81%97%E3%81%A6%E9%BB%84%E9%87%91%E9%83%B7%E3%81%B8%20EXH%20sdvx
光射す澪のユズリハ,Cororo feat.Yuria Miyazono,EXH,16.0,SDVXオリジナル,https://sdvx.in/04/04319e.htm,9980425.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=%E5%85%89%E5%B0%84%E3%81%99%E6%BE%AA%E3%81%AE%E3%83%A6%E3%82%BA%E3%83%AA%E3%83%8F%20EXH%20sdvx
Failnaught,xi,EXH,17.5,SDVXオリジナル,https://sdvx.in/04/04323e.htm,9924536.0,CLEAR,S,https://www.youtube.com/results?search_query=Failnaught%20EXH%20sdvx
Fly Like You,technoplanet,EXH,17.5,SDVXオリジナル,,9900114.0,CLEAR,S,https://www.youtube.com/results?search_query=Fly%C2%A0Like%C2%A0You%20EXH%20sdvx
Made In Love,黒魔,EXH,13.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Made%C2%A0In%C2%A0Love%20EXH%20sdvx
FREEDOM DiVE,xi,EXH,17.5,その他,,9941362.0,UC,S,https://www.youtube.com/results?search_query=FREEDOM%C2%A0DiVE%20EXH%20sdvx
Dark Matter,Yooh,EXH,14.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Dark%C2%A0Matter%20EXH%20sdvx
ひとりぼっちの魔王,Verdammt,EXH,13.0,FLOOR,https://sdvx.in/04/04307e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%B2%E3%81%A8%E3%82%8A%E3%81%BC%E3%81%A3%E3%81%A1%E3%81%AE%E9%AD%94%E7%8E%8B%20EXH%20sdvx
ホワイトパレード,梅干茶漬け,EXH,16.0,FLOOR,https://sdvx.in/04/04310e.htm,9932950.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88%E3%83%91%E3%83%AC%E3%83%BC%E3%83%89%20EXH%20sdvx
Justitia Gladius,kanone,EXH,15.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Justitia%C2%A0Gladius%20EXH%20sdvx
Levier'n NābYss,MisoilePunch♪ ~Take No Complete~,EXH,16.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Levier%27n%C2%A0N%C4%81bYss%20EXH%20sdvx
Invisible Full Moon 古屋直雪 remix,古屋直雪,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Invisible%C2%A0Full%C2%A0Moon%C2%A0%E5%8F%A4%E5%B1%8B%E7%9B%B4%E9%9B%AA%C2%A0remix%20EXH%20sdvx
Victim of Nights,すのうまん,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Victim%C2%A0of%C2%A0Nights%20EXH%20sdvx
少女綺想曲 -G.X.N. Remix-,激戦の人,EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%B0%91%E5%A5%B3%E7%B6%BA%E6%83%B3%E6%9B%B2%C2%A0-G.X.N.%C2%A0Remix-%20EXH%20sdvx
Mysterious Nights,あさり,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Mysterious%C2%A0Nights%20EXH%20sdvx
